"wage","exper","looks","union","goodhlth","educ","ethnicity","gender","marital","region","city","industry"
3.42000007629395,14,3,"no","no",12,"white","male","married","north","medium","manufacturing"
8.89000034332275,18,3,"yes","yes",12,"white","male","married","north","small","manufacturing"
4.15999984741211,32,3,"no","yes",13,"white","male","married","north","medium","manufacturing"
8.17000007629395,23,3,"yes","yes",12,"white","male","married","north","big","manufacturing"
8.11999988555908,22,3,"no","yes",12,"white","male","married","south","small","manufacturing"
10.1199998855591,29,3,"no","yes",12,"white","male","married","north","small","manufacturing"
12.5,30,3,"yes","yes",13,"white","male","married","south","small","manufacturing"
4.32999992370605,15,2,"no","yes",8,"white","male","single/divorced","north","small","service"
5.19999980926514,10,4,"no","yes",12,"white","male","single/divorced","north","medium","service"
9.61999988555908,12,4,"no","yes",10,"white","male","married","north","small","service"
16.0300006866455,25,3,"no","yes",10,"white","male","married","south","small","service"
9.27999973297119,29,3,"no","yes",12,"white","male","married","north","small","service"
2.80999994277954,40,2,"no","no",8,"white","male","married","north","medium","manufacturing"
7.21000003814697,34,3,"no","yes",5,"black","male","married","south","small","manufacturing"
8,18,3,"no","yes",12,"white","male","married","south","small","service"
10.9899997711182,22,3,"yes","no",12,"white","male","married","north","big","manufacturing"
4.46999979019165,12,2,"no","yes",12,"white","male","married","south","medium","manufacturing"
7.07000017166138,10,3,"no","yes",12,"white","male","married","north","small","service"
1.6599999666214,15,4,"no","yes",12,"white","male","married","north","medium","service"
7.92999982833862,39,1,"yes","yes",12,"white","male","married","north","big","manufacturing"
5.23000001907349,18,3,"yes","yes",12,"white","male","single/divorced","north","big","manufacturing"
7.96000003814697,18,3,"yes","yes",10,"white","male","married","north","small","manufacturing"
7.03000020980835,16,2,"yes","yes",12,"white","male","married","north","big","manufacturing"
3.75,18,3,"no","yes",8,"white","male","married","south","medium","service"
5.28999996185303,4,3,"no","yes",13,"white","male","single/divorced","north","small","manufacturing"
4.46000003814697,4,3,"no","yes",13,"white","male","single/divorced","south","small","manufacturing"
7.96000003814697,39,3,"no","yes",13,"white","male","married","north","big","service"
5.44999980926514,16,3,"no","yes",12,"white","male","married","south","small","manufacturing"
6.86999988555908,23,3,"no","yes",12,"white","male","married","north","small","service"
10.3000001907349,14,4,"yes","yes",17,"white","male","married","north","small","manufacturing"
8.01000022888184,12,3,"no","yes",16,"white","male","married","north","big","manufacturing"
6.25,40,3,"no","yes",13,"white","male","married","south","big","manufacturing"
7.96000003814697,44,3,"yes","yes",10,"white","male","married","south","small","manufacturing"
3.9300000667572,8,3,"no","yes",13,"white","male","married","north","small","manufacturing"
7.75,23,3,"yes","yes",5,"white","male","married","north","medium","manufacturing"
4.30000019073486,11,2,"yes","yes",12,"white","male","single/divorced","north","medium","manufacturing"
4.90000009536743,8,3,"yes","yes",12,"white","male","married","north","medium","manufacturing"
5.55999994277954,45,3,"no","yes",10,"white","male","married","north","small","manufacturing"
5.73000001907349,19,3,"no","yes",12,"white","male","married","north","small","manufacturing"
5.69999980926514,19,4,"no","yes",13,"white","male","married","south","medium","service"
4.57000017166138,7,2,"no","yes",12,"white","male","single/divorced","north","medium","manufacturing"
4.15000009536743,8,4,"no","yes",13,"white","male","married","north","medium","manufacturing"
4.71000003814697,34,3,"no","yes",12,"white","male","married","north","medium","manufacturing"
7.21000003814697,20,4,"no","yes",12,"white","male","married","north","small","manufacturing"
7.03999996185303,12,3,"yes","yes",13,"white","male","single/divorced","north","small","manufacturing"
1.48000001907349,13,2,"no","yes",12,"white","male","single/divorced","north","medium","service"
3.36999988555908,13,4,"yes","no",12,"white","female","married","north","medium","manufacturing"
9.61999988555908,4,3,"yes","yes",12,"white","male","single/divorced","north","big","manufacturing"
3.75,3,4,"no","yes",12,"white","male","single/divorced","north","medium","manufacturing"
7.1399998664856,17,4,"yes","yes",12,"white","male","married","north","big","manufacturing"
6.98999977111816,10,4,"no","yes",13,"white","male","married","north","big","service"
8.46000003814697,26,3,"yes","yes",10,"white","male","married","north","big","manufacturing"
4.76000022888184,12,3,"no","yes",16,"white","male","married","north","medium","manufacturing"
3.90000009536743,2,4,"no","yes",13,"black","female","single/divorced","north","small","manufacturing"
5.76999998092651,11,4,"no","yes",14,"white","male","married","north","small","service"
8.73999977111816,19,4,"no","yes",12,"white","male","married","north","small","service"
6.55999994277954,4,4,"no","yes",16,"white","male","single/divorced","north","medium","manufacturing"
4.23999977111816,9,3,"no","yes",13,"white","male","single/divorced","north","big","manufacturing"
4.09000015258789,15,4,"no","yes",12,"white","male","married","north","big","service"
20.9899997711182,25,3,"no","yes",10,"white","male","married","north","medium","manufacturing"
7.69000005722046,7,3,"no","yes",12,"white","male","married","north","small","manufacturing"
4.57999992370605,29,3,"yes","yes",12,"white","male","married","north","small","manufacturing"
6.48999977111816,28,3,"yes","no",12,"white","male","married","north","small","manufacturing"
12.8199996948242,3,3,"yes","yes",12,"white","male","married","north","big","manufacturing"
9.61999988555908,9,3,"yes","yes",13,"white","male","married","north","big","manufacturing"
8.89000034332275,42,3,"yes","yes",12,"white","male","married","north","small","manufacturing"
10.5799999237061,17,3,"yes","yes",12,"white","male","married","north","medium","manufacturing"
7.21000003814697,29,3,"no","yes",5,"white","male","single/divorced","north","medium","manufacturing"
1.64999997615814,7,2,"no","yes",10,"white","male","single/divorced","north","small","manufacturing"
10.5799999237061,15,4,"yes","yes",12,"white","male","married","north","small","manufacturing"
3.03999996185303,15,3,"yes","yes",12,"white","male","married","north","medium","manufacturing"
4.55000019073486,43,3,"no","yes",10,"white","male","married","north","small","service"
7.69000005722046,44,3,"yes","yes",10,"white","male","married","south","medium","manufacturing"
3,11,3,"no","yes",13,"white","male","married","north","small","service"
12.0200004577637,31,4,"yes","yes",12,"white","male","married","north","big","manufacturing"
5.98999977111816,21,3,"yes","yes",14,"white","male","married","south","big","manufacturing"
8.9399995803833,35,3,"yes","yes",13,"white","male","married","north","medium","manufacturing"
4,7,4,"no","yes",10,"white","male","single/divorced","north","medium","manufacturing"
1.98000001907349,3,3,"yes","yes",12,"white","male","single/divorced","south","big","manufacturing"
1.26999998092651,0,4,"no","yes",10,"white","female","single/divorced","north","small","manufacturing"
5.57000017166138,10,3,"no","yes",5,"white","male","married","north","small","service"
7.3600001335144,39,2,"no","yes",12,"white","male","married","north","small","manufacturing"
3.07999992370605,5,3,"no","yes",12,"white","male","married","north","small","manufacturing"
9.64000034332275,36,3,"yes","yes",10,"white","male","married","south","small","manufacturing"
5.09000015258789,18,3,"no","yes",10,"white","male","married","north","medium","service"
10.1199998855591,17,3,"yes","yes",10,"white","male","married","south","small","manufacturing"
9.61999988555908,40,3,"yes","yes",8,"black","male","single/divorced","north","big","manufacturing"
5.76999998092651,5,3,"yes","yes",12,"white","male","married","north","big","manufacturing"
8.31999969482422,26,4,"yes","yes",12,"white","male","single/divorced","north","small","manufacturing"
5.73000001907349,34,2,"yes","yes",12,"white","male","married","north","big","manufacturing"
5.73000001907349,11,3,"no","yes",12,"white","male","married","north","small","manufacturing"
7.21000003814697,43,3,"yes","yes",10,"white","male","married","north","big","manufacturing"
8.77999973297119,24,3,"yes","yes",12,"white","male","married","north","small","manufacturing"
7.96000003814697,15,3,"yes","yes",13,"white","male","married","north","small","manufacturing"
9.61999988555908,11,3,"yes","yes",12,"white","male","married","north","small","manufacturing"
7.44999980926514,38,3,"yes","yes",12,"white","male","married","north","big","manufacturing"
18.4599990844727,20,3,"yes","yes",12,"white","male","married","north","small","manufacturing"
8.85000038146973,9,4,"yes","yes",12,"white","male","married","north","small","manufacturing"
8,7,3,"no","yes",10,"white","male","single/divorced","north","medium","manufacturing"
5.73000001907349,47,3,"no","yes",10,"white","male","married","south","small","manufacturing"
10.6099996566772,17,3,"yes","yes",13,"white","male","married","north","big","manufacturing"
6.84000015258789,45,3,"yes","yes",13,"white","male","married","north","big","manufacturing"
7.78000020980835,9,4,"yes","yes",12,"white","male","married","north","small","manufacturing"
4.21000003814697,18,3,"no","yes",10,"white","male","single/divorced","north","small","manufacturing"
10.1199998855591,28,3,"yes","yes",12,"white","male","married","north","medium","manufacturing"
5.55999994277954,10,1,"no","yes",13,"white","male","married","north","big","manufacturing"
5.76999998092651,24,2,"no","yes",10,"white","male","single/divorced","north","big","manufacturing"
3.84999990463257,14,3,"no","yes",12,"white","male","married","north","medium","manufacturing"
4.32999992370605,31,3,"no","yes",8,"white","male","single/divorced","north","medium","manufacturing"
4.09000015258789,3,3,"no","yes",10,"black","female","single/divorced","north","medium","manufacturing"
7.69000005722046,9,1,"yes","no",12,"white","male","married","north","big","manufacturing"
6.98000001907349,38,3,"yes","yes",14,"white","male","married","north","medium","manufacturing"
5.69000005722046,35,3,"yes","yes",8,"white","female","married","north","small","manufacturing"
1.20000004768372,5,3,"no","yes",12,"white","female","married","north","small","manufacturing"
7.48000001907349,3,3,"yes","yes",16,"white","male","single/divorced","north","small","manufacturing"
3.13000011444092,5,4,"no","yes",12,"black","female","married","north","medium","manufacturing"
5.6100001335144,13,3,"no","yes",12,"white","male","married","north","medium","manufacturing"
3.26999998092651,4,3,"no","yes",12,"white","female","single/divorced","south","small","manufacturing"
6.25,10,4,"yes","yes",12,"white","male","married","north","small","manufacturing"
7.69000005722046,10,4,"yes","yes",13,"white","male","married","north","small","manufacturing"
4,23,2,"yes","yes",12,"white","female","single/divorced","north","small","manufacturing"
4.65999984741211,38,4,"no","yes",10,"white","female","single/divorced","north","small","manufacturing"
3.8199999332428,4,3,"no","yes",10,"white","male","married","north","medium","manufacturing"
5.23999977111816,13,4,"yes","yes",12,"white","male","married","north","big","manufacturing"
5.13000011444092,35,3,"yes","no",10,"white","female","married","north","medium","manufacturing"
3.36999988555908,2,2,"yes","yes",12,"white","female","single/divorced","north","big","manufacturing"
6.40999984741211,5,2,"yes","yes",13,"white","female","single/divorced","north","small","manufacturing"
4.80999994277954,13,3,"yes","yes",12,"white","female","married","north","small","manufacturing"
5.6100001335144,25,4,"yes","yes",13,"white","male","married","north","small","manufacturing"
7.96999979019165,9,4,"yes","yes",13,"white","male","married","north","small","manufacturing"
3.75,20,2,"no","yes",13,"white","female","married","north","medium","manufacturing"
5.15000009536743,10,4,"yes","yes",10,"white","female","married","north","small","manufacturing"
5.76999998092651,17,4,"yes","yes",12,"white","male","married","north","big","manufacturing"
4.94000005722046,46,3,"yes","yes",12,"white","male","married","north","medium","manufacturing"
3.75,3,3,"no","yes",12,"white","male","single/divorced","north","small","manufacturing"
1.98000001907349,23,4,"no","yes",10,"white","male","married","north","big","manufacturing"
2.51999998092651,3,4,"no","yes",8,"white","female","single/divorced","north","small","manufacturing"
2.9300000667572,42,3,"no","yes",12,"black","female","single/divorced","north","small","manufacturing"
5.09000015258789,35,3,"yes","yes",5,"white","male","married","north","medium","manufacturing"
2.40000009536743,4,4,"no","yes",13,"white","male","single/divorced","south","small","manufacturing"
4.86999988555908,12,3,"yes","yes",10,"white","male","single/divorced","north","medium","manufacturing"
6.59000015258789,20,3,"no","yes",13,"black","male","married","north","small","manufacturing"
1.20000004768372,4,3,"no","yes",12,"white","female","married","north","small","manufacturing"
3.32999992370605,8,4,"no","yes",12,"white","female","single/divorced","north","small","manufacturing"
1.96000003814697,1,2,"no","yes",13,"white","female","single/divorced","north","small","manufacturing"
2.73000001907349,41,1,"no","yes",8,"white","male","married","north","small","manufacturing"
2.63000011444092,0,2,"yes","yes",10,"white","female","married","south","small","manufacturing"
3.75,1,3,"no","yes",10,"white","male","single/divorced","north","medium","manufacturing"
3.07999992370605,8,3,"yes","yes",10,"black","female","married","north","big","service"
4.26999998092651,44,4,"no","no",12,"white","male","married","south","medium","service"
4.5,11,4,"no","yes",8,"white","male","married","north","big","manufacturing"
5.53000020980835,8,2,"no","yes",12,"white","male","married","north","small","manufacturing"
4.09000015258789,5,4,"yes","yes",12,"black","male","married","north","big","manufacturing"
4.55000019073486,5,3,"no","yes",12,"white","male","married","north","small","manufacturing"
18.7399997711182,7,2,"no","no",10,"white","male","married","north","small","manufacturing"
4.11999988555908,12,3,"no","yes",16,"white","male","married","north","small","manufacturing"
5.76999998092651,20,4,"yes","no",5,"white","male","married","north","medium","manufacturing"
4.80999994277954,3,3,"yes","yes",12,"white","male","single/divorced","north","medium","manufacturing"
5.76999998092651,6,3,"no","yes",12,"white","male","married","north","medium","manufacturing"
4.80999994277954,42,3,"yes","yes",5,"white","female","married","north","small","manufacturing"
8.64999961853027,22,3,"yes","yes",12,"white","male","married","south","small","manufacturing"
1.91999995708466,3,4,"no","yes",10,"white","female","married","north","medium","manufacturing"
5.92999982833862,29,4,"no","no",8,"white","male","married","north","medium","manufacturing"
6.01000022888184,8,3,"yes","yes",12,"white","male","married","north","big","manufacturing"
3.34999990463257,4,3,"no","yes",12,"white","male","single/divorced","north","small","manufacturing"
6.01000022888184,32,3,"no","yes",8,"white","male","married","north","medium","manufacturing"
2.96000003814697,2,4,"yes","yes",12,"white","male","single/divorced","south","small","manufacturing"
10.8199996948242,24,3,"no","yes",16,"white","male","married","north","small","manufacturing"
4.80999994277954,23,4,"no","yes",12,"white","male","married","north","small","manufacturing"
8.78999996185303,40,3,"no","yes",12,"white","male","married","north","big","manufacturing"
11.6000003814697,14,3,"yes","no",12,"white","male","married","north","small","manufacturing"
4.80999994277954,5,4,"yes","yes",12,"white","male","single/divorced","north","big","manufacturing"
3.75,44,4,"yes","yes",8,"white","male","married","north","medium","manufacturing"
5.28999996185303,12,4,"yes","yes",16,"white","male","married","north","big","manufacturing"
6.5,9,3,"yes","yes",12,"white","male","married","north","small","manufacturing"
5.82000017166138,30,4,"yes","yes",10,"white","male","married","north","medium","manufacturing"
1.78999996185303,2,3,"yes","yes",12,"white","male","single/divorced","north","big","manufacturing"
4.28000020980835,3,4,"yes","yes",12,"white","male","single/divorced","north","medium","manufacturing"
1.98000001907349,25,3,"no","no",10,"white","female","married","north","medium","manufacturing"
2.30999994277954,9,3,"no","yes",12,"white","female","married","north","small","manufacturing"
3.5,10,3,"yes","yes",10,"black","female","married","north","medium","manufacturing"
4.36999988555908,2,3,"no","yes",12,"white","female","married","north","medium","manufacturing"
2.25999999046326,23,3,"yes","no",8,"white","female","married","north","medium","manufacturing"
3.75,19,2,"no","yes",10,"white","female","single/divorced","north","small","manufacturing"
3.75,34,3,"no","no",12,"white","female","married","north","medium","manufacturing"
2.64000010490417,8,4,"no","yes",12,"white","female","married","north","medium","manufacturing"
2.25999999046326,21,3,"yes","yes",10,"white","female","single/divorced","north","small","manufacturing"
1.83000004291534,11,4,"no","no",10,"white","female","married","north","medium","manufacturing"
2.88000011444092,20,3,"no","no",13,"white","female","single/divorced","north","medium","manufacturing"
1.98000001907349,10,3,"no","no",5,"white","female","single/divorced","north","medium","manufacturing"
1.98000001907349,27,2,"no","no",10,"white","female","married","north","small","manufacturing"
1.98000001907349,25,3,"no","yes",8,"white","female","married","north","medium","manufacturing"
3.36999988555908,9,2,"no","yes",10,"white","female","married","north","medium","manufacturing"
1.98000001907349,19,3,"yes","yes",8,"white","female","single/divorced","north","medium","manufacturing"
1.91999995708466,26,3,"no","no",5,"white","female","married","north","medium","manufacturing"
3.36999988555908,11,3,"no","yes",10,"white","female","married","north","medium","manufacturing"
3.75,36,4,"yes","yes",5,"white","male","married","north","small","manufacturing"
3.75,6,4,"no","yes",12,"white","female","married","south","big","manufacturing"
6.59000015258789,33,3,"no","yes",12,"white","male","married","north","small","manufacturing"
3.75,35,3,"no","yes",10,"black","male","married","north","medium","manufacturing"
7.96000003814697,42,3,"no","no",10,"white","male","married","north","small","manufacturing"
3.75,28,2,"no","yes",12,"white","male","married","north","small","service"
6.6100001335144,11,3,"yes","yes",12,"white","male","married","north","small","manufacturing"
8.64999961853027,42,3,"yes","yes",10,"black","male","married","north","big","manufacturing"
5.01999998092651,33,2,"no","yes",12,"white","male","married","north","big","manufacturing"
11.539999961853,42,3,"yes","yes",10,"white","male","single/divorced","south","medium","manufacturing"
5.90000009536743,25,3,"no","yes",12,"white","male","married","north","small","manufacturing"
3.75,6,3,"no","yes",8,"black","male","married","north","medium","manufacturing"
8.69999980926514,41,4,"yes","yes",12,"white","male","married","south","big","manufacturing"
21.5400009155273,34,3,"no","yes",12,"white","male","married","south","small","manufacturing"
3.26999998092651,27,3,"no","no",12,"white","female","married","north","medium","manufacturing"
3.29999995231628,17,3,"no","yes",10,"white","female","single/divorced","north","medium","manufacturing"
5.48999977111816,44,3,"yes","yes",12,"white","male","married","north","small","manufacturing"
2.40000009536743,42,3,"yes","yes",10,"white","female","single/divorced","north","big","manufacturing"
4.09000015258789,1,3,"yes","yes",12,"white","male","single/divorced","north","big","manufacturing"
1.98000001907349,35,4,"no","yes",5,"black","male","married","north","medium","manufacturing"
7.21000003814697,42,3,"yes","yes",10,"white","male","married","north","medium","manufacturing"
8.5,4,3,"yes","yes",16,"white","male","married","south","small","manufacturing"
1.98000001907349,1,3,"no","yes",8,"white","female","married","north","medium","manufacturing"
7.17999982833862,18,3,"yes","yes",10,"white","male","married","north","medium","manufacturing"
4.80999994277954,6,5,"no","yes",16,"white","male","married","north","medium","manufacturing"
5.23999977111816,15,3,"yes","yes",12,"white","male","married","north","big","manufacturing"
9.13000011444092,24,4,"no","yes",12,"white","male","married","north","medium","manufacturing"
3.75,25,3,"no","yes",12,"white","female","married","north","small","manufacturing"
7.69000005722046,40,4,"yes","yes",12,"black","male","single/divorced","north","big","manufacturing"
8.60000038146973,31,4,"yes","yes",5,"black","male","married","north","medium","manufacturing"
5.28999996185303,20,2,"no","yes",10,"white","male","married","north","medium","manufacturing"
2.40000009536743,0,2,"yes","no",8,"white","male","single/divorced","south","small","manufacturing"
3.21000003814697,5,3,"no","no",12,"white","male","married","north","medium","manufacturing"
6.67000007629395,15,2,"yes","yes",10,"white","female","married","north","medium","manufacturing"
3.84999990463257,5,4,"yes","yes",13,"black","male","married","north","small","manufacturing"
8.48999977111816,36,3,"no","yes",12,"white","male","married","north","small","manufacturing"
7.21000003814697,18,2,"yes","yes",10,"white","male","married","north","small","manufacturing"
3.32999992370605,22,2,"no","yes",13,"white","male","married","north","small","service"
4.26999998092651,2,3,"yes","yes",12,"white","female","single/divorced","north","medium","manufacturing"
2.88000011444092,4,4,"no","yes",13,"white","male","single/divorced","north","small","manufacturing"
4.09000015258789,10,2,"no","yes",12,"white","male","married","north","big","manufacturing"
2.75,36,3,"no","yes",10,"black","female","married","north","medium","manufacturing"
4.11999988555908,9,4,"yes","yes",8,"black","female","single/divorced","north","medium","manufacturing"
9.61999988555908,15,4,"yes","yes",12,"white","male","married","north","small","manufacturing"
5.53000020980835,5,3,"no","yes",12,"white","male","married","south","small","manufacturing"
4.01000022888184,5,3,"no","yes",13,"white","female","married","north","medium","manufacturing"
3.41000008583069,4,3,"no","yes",14,"white","male","married","north","medium","manufacturing"
6.92000007629395,3,3,"no","yes",12,"white","male","married","north","big","manufacturing"
3.75,12,3,"no","no",12,"black","female","married","north","medium","manufacturing"
7.96000003814697,5,4,"yes","yes",12,"white","male","single/divorced","south","small","manufacturing"
3.75,6,4,"yes","yes",8,"black","female","married","north","medium","manufacturing"
4.28000020980835,7,3,"yes","yes",12,"white","female","single/divorced","north","medium","manufacturing"
2.30999994277954,35,1,"yes","yes",5,"white","male","married","north","medium","manufacturing"
3.79999995231628,15,3,"yes","no",12,"white","female","married","north","small","manufacturing"
4.09000015258789,5,3,"no","yes",12,"white","male","single/divorced","north","medium","manufacturing"
3.84999990463257,12,3,"yes","yes",12,"white","female","married","north","medium","manufacturing"
3.75,23,2,"yes","yes",10,"white","female","married","north","big","manufacturing"
3,10,4,"yes","yes",12,"black","male","single/divorced","north","medium","manufacturing"
3.96000003814697,1,3,"yes","yes",16,"black","male","single/divorced","north","medium","manufacturing"
8.55000019073486,20,3,"yes","yes",12,"white","male","married","north","medium","manufacturing"
3.75,14,4,"yes","yes",10,"black","male","married","north","small","manufacturing"
6,1,3,"no","yes",8,"white","male","married","north","medium","manufacturing"
4.80999994277954,6,2,"yes","yes",12,"white","male","married","south","small","manufacturing"
2.5,26,3,"no","yes",12,"white","male","married","north","medium","manufacturing"
4.32000017166138,18,3,"yes","yes",10,"black","female","single/divorced","north","small","manufacturing"
1.26999998092651,4,3,"no","yes",12,"white","male","single/divorced","north","small","manufacturing"
5.76999998092651,13,2,"yes","yes",12,"white","female","married","north","small","manufacturing"
4.19999980926514,33,2,"yes","yes",10,"white","male","married","north","small","manufacturing"
13.7399997711182,28,3,"yes","yes",12,"white","male","married","north","small","manufacturing"
2.55999994277954,4,3,"no","yes",16,"white","male","married","north","medium","manufacturing"
5.13000011444092,42,4,"yes","yes",13,"white","male","married","north","big","manufacturing"
7.21000003814697,39,3,"yes","yes",5,"white","male","married","north","big","manufacturing"
4.23999977111816,7,3,"no","yes",13,"white","male","married","north","small","service"
4.09999990463257,38,2,"no","yes",12,"white","male","married","north","small","manufacturing"
8.5,19,3,"yes","yes",12,"white","male","married","south","medium","manufacturing"
5.94000005722046,29,3,"yes","yes",12,"white","male","married","north","big","manufacturing"
10.539999961853,35,3,"yes","yes",10,"black","male","married","north","big","manufacturing"
3.5,18,3,"no","yes",10,"white","male","married","north","small","manufacturing"
5.94999980926514,8,3,"yes","yes",13,"white","male","married","south","small","manufacturing"
8.89000034332275,20,4,"yes","yes",13,"white","male","married","north","small","manufacturing"
5.73000001907349,34,2,"yes","yes",5,"white","male","married","north","medium","manufacturing"
1.04999995231628,29,3,"no","yes",5,"black","male","married","north","medium","manufacturing"
3.84999990463257,8,4,"yes","yes",13,"white","male","married","north","small","manufacturing"
2.88000011444092,4,3,"no","yes",12,"white","male","single/divorced","south","small","manufacturing"
8.4399995803833,15,4,"yes","yes",12,"white","male","married","north","medium","manufacturing"
3.60999989509583,6,5,"no","yes",12,"white","male","single/divorced","north","medium","manufacturing"
5.76999998092651,20,3,"yes","yes",12,"white","male","single/divorced","north","medium","manufacturing"
3.32999992370605,35,3,"yes","yes",8,"black","male","married","north","big","manufacturing"
7.96000003814697,44,2,"no","no",5,"white","male","married","north","medium","manufacturing"
4.48999977111816,17,5,"yes","yes",10,"white","male","married","north","medium","manufacturing"
2.38000011444092,3,4,"no","yes",13,"white","male","single/divorced","north","small","manufacturing"
5.07999992370605,40,3,"yes","yes",12,"white","male","married","north","small","manufacturing"
5.30999994277954,18,4,"no","yes",12,"white","male","married","north","big","manufacturing"
5.30999994277954,23,3,"yes","yes",12,"white","male","single/divorced","north","small","manufacturing"
6.53999996185303,10,4,"no","yes",10,"white","male","married","north","medium","manufacturing"
7.42999982833862,18,3,"yes","yes",10,"black","male","single/divorced","south","small","manufacturing"
5.28999996185303,42,3,"yes","yes",12,"white","male","married","north","medium","manufacturing"
11.0900001525879,38,3,"yes","yes",8,"white","male","married","north","small","manufacturing"
3.32999992370605,5,4,"no","yes",13,"black","male","single/divorced","north","medium","manufacturing"
3.26999998092651,25,2,"no","yes",8,"white","male","married","south","medium","manufacturing"
3.84999990463257,26,2,"yes","yes",8,"white","male","married","north","medium","manufacturing"
8.03999996185303,11,3,"no","yes",12,"white","male","married","north","small","manufacturing"
4.61999988555908,16,3,"no","yes",10,"white","male","married","north","medium","manufacturing"
7.96000003814697,40,4,"yes","yes",5,"white","male","married","north","medium","manufacturing"
4.84999990463257,7,4,"no","yes",12,"white","male","married","south","medium","manufacturing"
6.96999979019165,17,3,"no","yes",12,"white","male","single/divorced","north","small","manufacturing"
4.80999994277954,44,3,"no","yes",12,"white","male","married","north","big","manufacturing"
3.01999998092651,6,3,"no","no",12,"white","male","married","north","small","manufacturing"
3.98000001907349,8,3,"no","yes",12,"white","male","married","north","small","manufacturing"
5.55999994277954,31,3,"no","yes",12,"white","male","single/divorced","north","small","manufacturing"
7.32000017166138,26,3,"yes","yes",12,"white","male","married","north","small","manufacturing"
7.69000005722046,20,3,"yes","yes",10,"white","male","married","north","small","manufacturing"
6.28999996185303,22,2,"no","yes",13,"white","male","married","north","small","manufacturing"
9.61999988555908,11,3,"yes","yes",12,"white","male","married","south","small","manufacturing"
7.63000011444092,8,4,"no","yes",13,"white","male","married","north","small","manufacturing"
4.28999996185303,40,3,"yes","yes",5,"white","male","married","north","medium","manufacturing"
25.6399993896484,13,3,"no","yes",10,"white","male","married","north","medium","manufacturing"
4.23999977111816,3,4,"no","yes",12,"white","male","single/divorced","north","big","manufacturing"
3.86999988555908,10,4,"no","yes",12,"white","male","married","north","small","manufacturing"
5.73000001907349,18,3,"yes","yes",10,"white","male","married","north","small","manufacturing"
3.5,5,3,"no","yes",12,"white","female","married","north","medium","manufacturing"
5.05000019073486,16,3,"yes","yes",10,"black","male","married","north","big","manufacturing"
7.96000003814697,10,3,"yes","yes",12,"white","male","married","south","small","manufacturing"
7.96000003814697,10,4,"yes","yes",12,"white","male","married","north","small","manufacturing"
3.41000008583069,3,3,"yes","yes",12,"white","male","single/divorced","north","medium","manufacturing"
5.73000001907349,40,3,"yes","yes",8,"white","male","single/divorced","north","medium","manufacturing"
8.89000034332275,35,3,"no","yes",12,"white","male","married","south","medium","manufacturing"
4.80999994277954,28,3,"yes","yes",10,"white","male","married","north","medium","manufacturing"
4.80999994277954,16,3,"no","yes",14,"white","male","married","north","medium","manufacturing"
3.75,19,3,"no","yes",12,"black","male","single/divorced","north","small","manufacturing"
13.4099998474121,11,4,"yes","yes",10,"white","male","married","north","medium","manufacturing"
5.09000015258789,10,2,"no","yes",12,"white","male","married","north","medium","manufacturing"
2.88000011444092,4,4,"yes","yes",12,"black","male","single/divorced","north","small","manufacturing"
3.21000003814697,2,4,"no","yes",14,"black","male","single/divorced","south","small","manufacturing"
4.55000019073486,5,3,"no","yes",12,"white","male","single/divorced","north","medium","manufacturing"
5.76999998092651,31,2,"yes","yes",10,"white","male","single/divorced","south","medium","manufacturing"
8.85000038146973,28,3,"yes","yes",14,"white","male","married","south","big","manufacturing"
4.40999984741211,9,3,"yes","yes",10,"white","male","married","north","big","manufacturing"
4.26999998092651,12,3,"no","yes",13,"white","male","married","north","small","manufacturing"
10.1199998855591,17,3,"no","yes",13,"white","male","married","north","small","manufacturing"
5.28999996185303,37,3,"no","yes",13,"black","male","married","south","small","manufacturing"
5.73000001907349,35,2,"yes","yes",8,"white","male","married","north","medium","manufacturing"
7.63000011444092,35,3,"yes","yes",12,"white","male","married","south","small","manufacturing"
7.69000005722046,10,4,"yes","yes",13,"white","male","married","south","small","manufacturing"
6.07999992370605,42,3,"yes","no",12,"white","male","married","north","medium","manufacturing"
7.48999977111816,27,3,"yes","yes",12,"white","male","single/divorced","north","small","manufacturing"
6.36999988555908,5,3,"yes","yes",13,"white","male","married","south","big","manufacturing"
6.40999984741211,5,3,"yes","yes",12,"white","female","single/divorced","north","small","manufacturing"
1.98000001907349,3,3,"no","yes",12,"white","male","single/divorced","north","medium","manufacturing"
3.84999990463257,37,3,"no","no",5,"black","male","single/divorced","north","small","manufacturing"
7.05000019073486,14,3,"no","yes",12,"white","male","single/divorced","north","small","manufacturing"
5.13000011444092,21,3,"no","yes",13,"white","male","married","north","medium","manufacturing"
6.34999990463257,7,3,"yes","yes",10,"white","male","married","north","small","manufacturing"
6.69000005722046,27,3,"yes","yes",12,"white","male","married","south","medium","manufacturing"
4.61999988555908,1,3,"no","yes",13,"white","male","single/divorced","north","small","manufacturing"
5.01999998092651,31,3,"no","yes",13,"white","male","married","south","small","manufacturing"
4.23000001907349,42,2,"no","yes",5,"white","male","married","south","small","service"
4.32999992370605,45,3,"no","no",5,"black","male","married","north","big","manufacturing"
6.53999996185303,34,3,"yes","yes",10,"white","male","married","north","small","manufacturing"
7.13000011444092,9,4,"yes","yes",13,"white","male","single/divorced","north","small","manufacturing"
3.84999990463257,3,4,"no","yes",10,"white","male","married","south","small","service"
2.17000007629395,2,3,"no","yes",10,"white","female","married","south","medium","manufacturing"
